Stop,0.0,0.0,0.12236600369215012,-0.1297416239976883,0.18976224958896637,-0.31512701511383057,0.2154219001531601,-0.4829719364643097,0.24246175587177277,-0.5998913645744324,0.10109209269285202,-0.5268475413322449,0.12237188965082169,-0.731622576713562,0.1285199671983719,-0.855442464351654,0.13177631795406342,-0.9604399800300598,0.02387036196887493,-0.5361067652702332,0.022490333765745163,-0.7572477459907532,0.017088642343878746,-0.8916010856628418,0.012709335424005985,-0.9999192953109741,-0.04549557343125343,-0.5022880434989929,-0.061673033982515335,-0.6970170140266418,-0.07240606844425201,-0.8160740733146667,-0.07719778269529343,-0.9155856966972351,-0.11041513085365295,-0.4384922683238983,-0.14334094524383545,-0.5726326107978821,-0.15345165133476257,-0.6589522361755371,-0.15711389482021332,-0.7429675459861755
Stop,0.0,0.0,0.11860295385122299,-0.12875741720199585,0.18419289588928223,-0.31591445207595825,0.20774969458580017,-0.4855234920978546,0.23484008014202118,-0.6029123663902283,0.09624231606721878,-0.5290217995643616,0.11756037175655365,-0.7323881387710571,0.12217562645673752,-0.8543577194213867,0.12383738160133362,-0.9593473076820374,0.02023659273982048,-0.5399169921875,0.01767166331410408,-0.7588928937911987,0.011105128563940525,-0.8910531997680664,0.004446415230631828,-0.9999901056289673,-0.048496536910533905,-0.50606769323349,-0.06424914300441742,-0.6974857449531555,-0.07531164586544037,-0.8135190606117249,-0.08162622153759003,-0.9121899008750916,-0.11288320273160934,-0.44005611538887024,-0.14632654190063477,-0.5732474327087402,-0.15729208290576935,-0.6572233438491821,-0.1622309386730194,-0.7394144535064697
Stop,0.0,0.0,0.11717084795236588,-0.14459025859832764,0.17013812065124512,-0.33231493830680847,0.18198248744010925,-0.49968674778938293,0.20476418733596802,-0.622437596321106,0.0780773013830185,-0.5279008150100708,0.09049169719219208,-0.7339895367622375,0.09278952330350876,-0.8591230511665344,0.0922895222902298,-0.9646738767623901,0.0010636732913553715,-0.5275057554244995,-0.008940160274505615,-0.7525508403778076,-0.018391599878668785,-0.8890775442123413,-0.026296433061361313,-0.9996541738510132,-0.06634540855884552,-0.48725786805152893,-0.09097503125667572,-0.6841747760772705,-0.10544285178184509,-0.8074851036071777,-0.11327536404132843,-0.9108684659004211,-0.1294485479593277,-0.4176466166973114,-0.16819335520267487,-0.5508595108985901,-0.1830078661441803,-0.6395898461341858,-0.19141101837158203,-0.7259874939918518
Stop,0.0,0.0,0.11265929043292999,-0.14687958359718323,0.1608542501926422,-0.33861303329467773,0.16929911077022552,-0.5082060098648071,0.18729692697525024,-0.6235765814781189,0.06499390304088593,-0.5350340604782104,0.0748792290687561,-0.7387035489082336,0.07706426829099655,-0.8608959913253784,0.07674466818571091,-0.9642427563667297,-0.011554251424968243,-0.5333302021026611,-0.024080432951450348,-0.7538999915122986,-0.03381272405385971,-0.887928307056427,-0.041685719043016434,-0.9991307258605957,-0.07821390777826309,-0.4907960891723633,-0.10630287975072861,-0.6858322024345398,-0.12412087619304657,-0.8089595437049866,-0.13499028980731964,-0.9135982394218445,-0.14003382623195648,-0.4175383150577545,-0.17994821071624756,-0.5550485849380493,-0.19636313617229462,-0.6429644823074341,-0.20676468312740326,-0.7288583517074585
Stop,0.0,0.0,0.11159797012805939,-0.1403443068265915,0.16367404162883759,-0.3311651647090912,0.17536324262619019,-0.5005552172660828,0.19533516466617584,-0.6169998645782471,0.07175611704587936,-0.5328922867774963,0.08286037296056747,-0.7343297004699707,0.08446318656206131,-0.8566067814826965,0.08342140913009644,-0.9605671763420105,-0.005644529592245817,-0.5346190333366394,-0.017209121957421303,-0.7555564045906067,-0.027088968083262444,-0.8886645436286926,-0.03540355712175369,-0.9993731379508972,-0.07337247580289841,-0.49438774585723877,-0.09944958984851837,-0.690840482711792,-0.11562095582485199,-0.8131495714187622,-0.12531842291355133,-0.9169521331787109,-0.13638833165168762,-0.42179834842681885,-0.1749144196510315,-0.5600752830505371,-0.19026607275009155,-0.6484944820404053,-0.19982828199863434,-0.7355257868766785
Stop,0.0,0.0,0.11499492079019547,-0.1401822566986084,0.17204733192920685,-0.32578733563423157,0.1875292807817459,-0.4936639964580536,0.20457158982753754,-0.6076588034629822,0.07846180349588394,-0.5307315587997437,0.09206622838973999,-0.7358852624893188,0.09664011001586914,-0.8572531938552856,0.09825030714273453,-0.9605154991149902,0.0019056997261941433,-0.5340063571929932,-0.007786529138684273,-0.7562135457992554,-0.015707144513726234,-0.8890501856803894,-0.022030863910913467,-0.9997573494911194,-0.06559448689222336,-0.49638304114341736,-0.0899006798863411,-0.6924522519111633,-0.10448949784040451,-0.814863383769989,-0.11205366253852844,-0.9187257289886475,-0.12901459634304047,-0.4277929365634918,-0.16689817607402802,-0.5668039321899414,-0.18184983730316162,-0.6563625335693359,-0.19040004909038544,-0.7436473369598389
Stop,0.0,0.0,0.11024397611618042,-0.13897426426410675,0.16535285115242004,-0.3225553035736084,0.18006661534309387,-0.48461034893989563,0.1984517127275467,-0.593793511390686,0.06884973496198654,-0.5257183909416199,0.0832693874835968,-0.7285311818122864,0.0877159982919693,-0.8503713607788086,0.0893314927816391,-0.9551404714584351,-0.007082295138388872,-0.5289384722709656,-0.016639037057757378,-0.7522752285003662,-0.024154329672455788,-0.8865023255348206,-0.030497711151838303,-0.9995348453521729,-0.07380492240190506,-0.4896699786186218,-0.09883735328912735,-0.685569167137146,-0.11264791339635849,-0.8096699118614197,-0.11951903998851776,-0.9171608090400696,-0.1358843892812729,-0.41676533222198486,-0.17538735270500183,-0.5573473572731018,-0.19058561325073242,-0.6479232907295227,-0.19859914481639862,-0.7368913292884827
Stop,0.0,0.0,0.10498715192079544,-0.1505890041589737,0.15192222595214844,-0.34366926550865173,0.1569548398256302,-0.5087569952011108,0.17276893556118011,-0.6219238042831421,0.04419873282313347,-0.5294082760810852,0.052889157086610794,-0.73566734790802,0.053661078214645386,-0.8588674068450928,0.0513138622045517,-0.9663131237030029,-0.03204522654414177,-0.5252476334571838,-0.05115468427538872,-0.748664915561676,-0.06394677609205246,-0.8824944496154785,-0.0756370797753334,-0.9971354007720947,-0.09716235101222992,-0.47855788469314575,-0.13243240118026733,-0.6728671789169312,-0.15387195348739624,-0.7985919117927551,-0.1678313910961151,-0.9073957800865173,-0.15553592145442963,-0.3970717787742615,-0.20477332174777985,-0.5352780818939209,-0.22761723399162292,-0.6253499984741211,-0.24244144558906555,-0.7127397656440735
Stop,0.0,0.0,0.09897526353597641,-0.171709805727005,0.13251446187496185,-0.3742567300796509,0.12480206042528152,-0.5424658060073853,0.13620707392692566,-0.66194087266922,0.013348111882805824,-0.5438264608383179,0.008665738627314568,-0.7543169856071472,0.0009649406420066953,-0.8787950277328491,-0.008987151086330414,-0.9876849055290222,-0.06431876122951508,-0.5244846940040588,-0.10019976645708084,-0.7449384331703186,-0.12388307601213455,-0.8763619065284729,-0.14558053016662598,-0.9893463850021362,-0.12720580399036407,-0.46325621008872986,-0.17693111300468445,-0.650939404964447,-0.20790092647075653,-0.7698793411254883,-0.23101428151130676,-0.8749367594718933,-0.18109026551246643,-0.3683260977268219,-0.24152585864067078,-0.49295780062675476,-0.27146467566490173,-0.575325071811676,-0.29347896575927734,-0.6587878465652466
Stop,0.0,0.0,0.0963011384010315,-0.1806989312171936,0.12883181869983673,-0.38145115971565247,0.11839572340250015,-0.5485875010490417,0.12334135174751282,-0.6690120100975037,-0.0008415413904003799,-0.5434512495994568,-0.013090956956148148,-0.7633417248725891,-0.027803979814052582,-0.8902139067649841,-0.04437066987156868,-0.9986662268638611,-0.07934433221817017,-0.5161417722702026,-0.1241329237818718,-0.7415300607681274,-0.15437562763690948,-0.8732466101646423,-0.18218331038951874,-0.9832645654678345,-0.14184093475341797,-0.4481772184371948,-0.1982422024011612,-0.6355567574501038,-0.23304621875286102,-0.7547886371612549,-0.2595559060573578,-0.8583444952964783,-0.19470515847206116,-0.34683626890182495,-0.2593117952346802,-0.46665772795677185,-0.2922917902469635,-0.5473452210426331,-0.3174987733364105,-0.6285545825958252
